2009-12-10 12
2009-12-11 11
2009-12-12 12
2009-12-13 10
2009-12-14 7
2009-12-15 8
2009-12-16 7
2009-12-17 5
2009-12-18 6
2009-12-19 5
2009-12-20 4
2009-12-21 3
2009-12-22 4
2009-12-23 4
2009-12-24 5
2009-12-25 4
2009-12-26 3
2009-12-27 5
2009-12-28 5
2009-12-29 4
2009-12-30 4
2009-12-31 3
2010-01-01 3
2010-01-02 3
2010-01-03 1
2010-01-04 1
2010-01-05 0
2010-01-06 0
2010-01-07 0
2010-01-08 0
2010-01-09 0
2010-01-10 1
2010-01-11 1
2010-01-12 1
2010-01-13 2
2010-01-14 2
2010-01-15 2
2010-01-16 2
2010-01-17 1
2010-01-18 3
2010-01-19 5
2010-01-20 5
2010-01-21 5
2010-01-22 5
2010-01-23 6
2010-01-24 6
2010-01-25 4
2010-01-26 2
2010-01-27 1
2010-01-28 1
2010-01-29 2
2010-01-30 1
2010-01-31 1
2010-02-01 1
2010-02-02 1
2010-02-03 1
2010-02-04 1
2010-02-05 0
2010-02-06 0
2010-02-07 0
2010-02-08 2
2010-02-09 2
2010-02-10 2
2010-02-11 2
2010-02-12 3
2010-02-13 3
2010-02-14 3
2010-02-15 1
2010-02-16 1
2010-02-17 1
2010-02-18 1
2010-02-19 0
2010-02-20 0
2010-02-21 0
2010-02-22 0
2010-02-23 0
2010-02-24 0
2010-02-25 0
2010-02-26 0
2010-02-27 0
2010-02-28 0
2010-03-01 0
2010-03-02 0
2010-03-03 0
2010-03-04 0
2010-03-05 0
2010-03-06 0
2010-03-07 0
2010-03-08 0
2010-03-09 0
2010-03-10 0
2010-03-11 0
2010-03-12 0
2010-03-13 0
2010-03-14 0
2010-03-15 0
2010-03-16 0
2010-03-17 0
2010-03-18 0
2010-03-19 0
2010-03-20 0
2010-03-21 0
2010-03-22 0
2010-03-23 0
2010-03-24 0
2010-03-25 0
2010-03-26 0
2010-03-27 0
2010-03-28 0
2010-03-29 0
2010-03-30 0
2010-03-31 0
